"id","alias","categories","image_url","name","phone","price","rating","review_count","url","x","y"
"Yxdg96toE2HvcbOe-1K2Jg","la-cuisine-lyon","{French,""Wine Bars"",""Tapas Bars""}","https://s3-media1.fl.yelpcdn.com/bphoto/fYEu6TcZLcuLK8bzcusFFQ/o.jpg","La Cuisine","+33478281531","€€",4,66,"https://www.yelp.com/biz/la-cuisine-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"YynMdhR4Qw5KfuLp0mr-bA","angkor-thom-villeurbanne","{Cambodian}","https://s3-media4.fl.yelpcdn.com/bphoto/23qp19z5onBlvODaCfXz1w/o.jpg","Angkor Thom","+33472337211","€€",4.5,10,"https://www.yelp.com/biz/angkor-thom-villeurbanne?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.89
"ZBIyUVtJVM9KO3OFf_aXTA","pierre-orsi-lyon","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/0Tx3uaDeTiO8pEdW1T0X4A/o.jpg","Pierre Orsi","+33478895768","€€€€",4,53,"https://www.yelp.com/biz/pierre-orsi-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.85
"ZCun2xNSIaCxsESrweOfBA","citybar-lyon","{Bistros,""Breakfast & Brunch"",""Tapas Bars""}","https://s3-media4.fl.yelpcdn.com/bphoto/pz3qyFVa6Z3-lcCvzDjtNw/o.jpg","Citybar","+33651036322",NULL,4.5,2,"https://www.yelp.com/biz/citybar-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"ZKZhAOocTRt72Nrlc4Anyw","café-de-la-crèche-lyon-2","{""Coffee & Tea"",French,Bars}","https://s3-media1.fl.yelpcdn.com/bphoto/g5Ziv9GcQDH_QCE13HSRKQ/o.jpg","Café de la Crèche","+33472079477","€€",4,8,"https://www.yelp.com/biz/caf%C3%A9-de-la-cr%C3%A8che-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.83
"ZMlJxXgQv5w4wFcNtSgmZQ","la-terrasse-de-l-antiquaille-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/3X6rhzfHJq9qBvhKwVJ03g/o.jpg","La Terrasse de l'Antiquaille","+33478294010","€€€",3.5,15,"https://www.yelp.com/biz/la-terrasse-de-l-antiquaille-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.82
"ZObgva_NSQjcFfiLwBT0IA","le-trocadéro-lyon-2","{French,""Wine Bars""}","https://s3-media3.fl.yelpcdn.com/bphoto/SGw6D6QaIgLgFNmY7DvMoQ/o.jpg","Le Trocadéro","+33478527130","€€€",4.5,27,"https://www.yelp.com/biz/le-trocad%C3%A9ro-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.85
"ZOh_E4pfPmC67Qb5gb6Qzg","café-la-manille-lyon-2","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/JeIc4azrPPnz1DXrdQr8iQ/o.jpg","Café la Manille","+33478373593","€€",4,21,"https://www.yelp.com/biz/caf%C3%A9-la-manille-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"ZQdcFRYDMavMKvfDm_aQPg","la-bijouterie-lyon-2","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/bWvewcweaVzgoBSGtK88yg/o.jpg","La Bijouterie","+33478081403","€€€€",4.5,56,"https://www.yelp.com/biz/la-bijouterie-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"ZiZl1kH1jJK7cJC-SaKCrA","le-petit-carron-lyon","{French,Lyonnais}","https://s3-media2.fl.yelpcdn.com/bphoto/nn-ZjGsa8hSQpeEzaqmSrw/o.jpg","Le Petit Carron","+33478600057","€€€",4,32,"https://www.yelp.com/biz/le-petit-carron-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.85
"Zleh5zzdfJBRpUkCbibNKA","bouchon-lyonnais-au-comptoir-les-gônes-lyon","{Lyonnais}","https://s3-media3.fl.yelpcdn.com/bphoto/s7U2Jy3JSmSOEykTcokbqQ/o.jpg","Bouchon Lyonnais Au Comptoir les Gônes","+33982453777",NULL,3.5,2,"https://www.yelp.com/biz/bouchon-lyonnais-au-comptoir-les-g%C3%B4nes-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"Zlvea2JgVs1OJ7xpF_Hqzg","la-chapelle-café-lyon-2","{Bars,French}","https://s3-media4.fl.yelpcdn.com/bphoto/vwv37LwvMXn6acNGHPhNUg/o.jpg","La Chapelle Café","+33472561192","€€",3.5,23,"https://www.yelp.com/biz/la-chapelle-caf%C3%A9-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"ZpKm5_d9dGVZ6B6p-Qn4PQ","l-atelier-d-ainay-lyon","{French}","https://s3-media1.fl.yelpcdn.com/bphoto/0Lo4C94C4RwfJoDWM2heiw/o.jpg","L'Atelier d'Ainay","+33478420628",NULL,4.5,3,"https://www.yelp.com/biz/l-atelier-d-ainay-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.83
"ZtbhGewp5fVdNwTbjvgU7A","le-petit-canissou-lyon","{French,Italian,Pizza}","","Le Petit Canissou","+33478381826",NULL,4,3,"https://www.yelp.com/biz/le-petit-canissou-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.82
"ZtiEUfpyiPN8W84Cq9nLoA","le-bistro-autrement-lyon-2","{Bistros}","https://s3-media3.fl.yelpcdn.com/bphoto/4YtPextOcGL-iQ_WMpoZZw/o.jpg","Le Bistro Autrement","+33478010011","€€",3,110,"https://www.yelp.com/biz/le-bistro-autrement-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.74,4.87
"_-a6dVvXBwB3FcqtB13VbQ","l-ange-di-vin-lyon-2","{""Wine Bars"",""Tapas Bars""}","https://s3-media1.fl.yelpcdn.com/bphoto/Wgf_nTQpZdbT6ej6as3r0g/o.jpg","L'Ange di Vin","+33472040252","€€",4,68,"https://www.yelp.com/biz/l-ange-di-vin-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"_2G2v8NaCEPbWiptoPFM3w","altitude-lyon","{French}","https://s3-media4.fl.yelpcdn.com/bphoto/oUsDJWGSqNCH9zKDhWSZfQ/o.jpg","Altitude","+33427786808",NULL,4.5,2,"https://www.yelp.com/biz/altitude-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"_79AxkaFvcQmdn_m8Zstag","l-atelier-du-pizzaiolo-lyon","{Pizza,Italian}","https://s3-media2.fl.yelpcdn.com/bphoto/Da0MvgyZ7TO2oRFWf9BIyA/o.jpg","L'Atelier du Pizzaiolo","+33469160954","€€",4.5,18,"https://www.yelp.com/biz/l-atelier-du-pizzaiolo-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.74,4.82
"_8Cut0-8AtCGlGKZPCw1kA","la-paloma-del-sol-lyon","{""Tapas Bars"",Spanish}","https://s3-media1.fl.yelpcdn.com/bphoto/_RIH76Nhc--n0pk1dK5dDg/o.jpg","La Paloma del Sol","+33472410058","€€",4,31,"https://www.yelp.com/biz/la-paloma-del-sol-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"_CdXu3QSsmKeZeNS0YBw8w","les-délices-de-kim-lyon-3","{Vietnamese,""Pan Asian""}","https://s3-media4.fl.yelpcdn.com/bphoto/KaUB34enSO-stij40-n9dQ/o.jpg","Les délices de Kim","+33952103208",NULL,4,1,"https://www.yelp.com/biz/les-d%C3%A9lices-de-kim-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"_DjSFtktr7f2CMaru3MaJg","le-monde-d-angkor-lyon","{""Asian Fusion""}","https://s3-media2.fl.yelpcdn.com/bphoto/v10GzZwvKiCUwvNAxIHU6g/o.jpg","Le Monde d'Angkor","+33478477485","€€",4,19,"https://www.yelp.com/biz/le-monde-d-angkor-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.81
"_ELoMIgJQd_riaH8PT6oBA","le-bistrot-d-alexis-villeurbanne","{Bistros,French}","https://s3-media3.fl.yelpcdn.com/bphoto/MOw1acF84477yGSenHfLgA/o.jpg","Le Bistrot d'Alexis","+33478853910","€€",4,4,"https://www.yelp.com/biz/le-bistrot-d-alexis-villeurbanne?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.88
"_HgJeTLS-LlHnmGgq8BK_Q","melki-henri-lyon","{Restaurants}","","Melki Henri","+33478605732",NULL,5,1,"https://www.yelp.com/biz/melki-henri-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"_IJbDUWH9QP74bOd67hwZA","epicurius-lyon","{Mediterranean}","https://s3-media1.fl.yelpcdn.com/bphoto/Fx7PiDCmz-e2Yk1QaM28Ug/o.jpg","Epicurius","+33478304192",NULL,4.5,8,"https://www.yelp.com/biz/epicurius-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"_NzuTMm2T59y2qPZ7EMqqQ","si-près-lyon-4","{Restaurants}","https://s3-media2.fl.yelpcdn.com/bphoto/KgQNavRd3uerJavBEFMstw/o.jpg","Si...Près","+33478608783","€€",4,14,"https://www.yelp.com/biz/si-pr%C3%A8s-lyon-4?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"_QzuW4vsfHqlCFpBrd1bvQ","la-brocandine-lyon-2","{Antiques,French}","https://s3-media4.fl.yelpcdn.com/bphoto/TPTKdNudq5J-gFAzCvOl4w/o.jpg","La Brocandine","+33478284738","€€",4,6,"https://www.yelp.com/biz/la-brocandine-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"_TGoB-5OUSBA0vSZ5TEtQw","bistro-zakka-lyon","{Chinese,""Tea Rooms"",""Pan Asian""}","https://s3-media1.fl.yelpcdn.com/bphoto/cUIsWAsAewgDIOh15poDug/o.jpg","Bistro Zakka","+33472709131","€€",4,71,"https://www.yelp.com/biz/bistro-zakka-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.84
"_U0OWG5CEI99xgvQVd_wDQ","café-mercière-lyon","{Bistros}","","Café Mercière","+33478373329",NULL,4,1,"https://www.yelp.com/biz/caf%C3%A9-merci%C3%A8re-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"_gnRiATfWHxedlf3k2JD7w","le-françois-villon-lyon-3","{Lyonnais}","https://s3-media2.fl.yelpcdn.com/bphoto/rNKkOSkXk0vBofvl3zI8sQ/o.jpg","Le François Villon","+33478685881","€€",4,27,"https://www.yelp.com/biz/le-fran%C3%A7ois-villon-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"_kGed142tmzkDm3qigH4Eg","le-marélie-lyon","{Creperies}","https://s3-media4.fl.yelpcdn.com/bphoto/K_ZtF8iEZplyP4fivaCSTg/o.jpg","Le Marélie","+33478628743","€€",4.5,11,"https://www.yelp.com/biz/le-mar%C3%A9lie-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"_tgUwingyEGwcKTFC8ttTg","chez-mounier-lyon","{Lyonnais}","https://s3-media2.fl.yelpcdn.com/bphoto/JzIBT81lNhf0dR_CWZQY6g/o.jpg","Chez Mounier","+33478377926","€€",4,148,"https://www.yelp.com/biz/chez-mounier-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"_uJemNMenGDFQjQv_tiW6w","giraudet-lyon-2","{""Specialty Food"",Soup}","https://s3-media2.fl.yelpcdn.com/bphoto/SfGgf8X2_ekO7OJ7Rm8W2A/o.jpg","Giraudet","+33472779858","€€€",4,22,"https://www.yelp.com/biz/giraudet-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"_xHwUDvtyGiuBE8P6W81XQ","konditori-lyon-2","{""Breakfast & Brunch"",""Patisserie/Cake Shop""}","https://s3-media3.fl.yelpcdn.com/bphoto/J8Vqk19mgWqi04JZhYM1eA/o.jpg","Konditori","+33478604901","€€",4,87,"https://www.yelp.com/biz/konditori-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.85
"_yXh42Tv50KUKjYsrH1ggA","label-épicerie-lyon","{Delicatessen,Cafes}","https://s3-media3.fl.yelpcdn.com/bphoto/Sn8yirA7-rQE3MDuqR2Rhg/o.jpg","Label Épicerie","+33951454048","€€",4,1,"https://www.yelp.com/biz/label-%C3%A9picerie-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.86
"a97B28b9YiVYUs7kMa6fqQ","ninkasi-la-doua-villeurbanne","{Burgers,""Beer Bar"",""Dance Clubs""}","https://s3-media3.fl.yelpcdn.com/bphoto/-YlpThYQkuMeyZOrhCHwAA/o.jpg","Ninkasi la Doua","+33472765230","€€",3.5,4,"https://www.yelp.com/biz/ninkasi-la-doua-villeurbanne?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.87
"aCpmmvtP-2vWFx_2MnM_gg","33-cité-lyon-3","{Brasseries}","https://s3-media3.fl.yelpcdn.com/bphoto/Sfxd0v3z15DivZMuQzdIig/o.jpg","33 Cité","+33437454545","€€€",3.5,63,"https://www.yelp.com/biz/33-cit%C3%A9-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.79,4.86
"aUnGyk0JbpGh-Rt1Orym1w","l-apéro-comptoir-lyon","{""Wine Bars"",French}","https://s3-media3.fl.yelpcdn.com/bphoto/Qu6JZt17ukq1UHfanK2ehQ/o.jpg","L'Apéro Comptoir","+33472741967","€€",4,4,"https://www.yelp.com/biz/l-ap%C3%A9ro-comptoir-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"ac-ABUMadLywcjwwSIObMA","la-gargotte-lyon","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/2vzMqfP5SgUZPHUIJsj8xQ/o.jpg","La Gargotte","+33478287920","€€€",4,66,"https://www.yelp.com/biz/la-gargotte-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"acsZPRoIdO0CIGVgL5DdVw","1-2-3-lyon","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/Fk0NKJvNvf1mxhGucGjCCg/o.jpg","1.2.3","+33478376504","€€",3.5,4,"https://www.yelp.com/biz/1-2-3-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
"amP2dNsKhSYP1OPUR1T-WA","comptoir-du-sud-lyon","{Bistros,Lyonnais,Sandwiches}","https://s3-media2.fl.yelpcdn.com/bphoto/GJOkxaQEmpPNepNlvA6prQ/o.jpg","Comptoir du Sud","+33478280174","€€",3.5,3,"https://www.yelp.com/biz/comptoir-du-sud-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"arHg-NXGO5rKc7l-1oIyPQ","l-accord-parfait-lyon","{French,Spanish}","https://s3-media1.fl.yelpcdn.com/bphoto/-OhGynZrchCO73zCWIF1-g/o.jpg","L'Accord Parfait","+33472417257",NULL,4,1,"https://www.yelp.com/biz/l-accord-parfait-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.83
"asEF4mw5oaZKpQU76OVUzw","le-bistrot-du-cours-lyon","{Restaurants}","","Le Bistrot du Cours","+33478527662","€€",5,1,"https://www.yelp.com/biz/le-bistrot-du-cours-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.86
"atWInTC2NROXaOKuk37TtA","la-maison-thaï-lyon-3","{Thai}","https://s3-media4.fl.yelpcdn.com/bphoto/bd3t5GbXAm7Lfd8x16pu4g/o.jpg","La Maison Thaï","+33478248545","€€€",3.5,38,"https://www.yelp.com/biz/la-maison-tha%C3%AF-lyon-3?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.85
"ayKDKXndnZLt0HDMGSyuFg","le-grand-réfectoire-lyon","{French}","https://s3-media1.fl.yelpcdn.com/bphoto/8M57aNsD32UDxtYBfODtuQ/o.jpg","Le Grand Réfectoire","+33472418496",NULL,4.5,5,"https://www.yelp.com/biz/le-grand-r%C3%A9fectoire-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.88
"b9-yDpqeZ_P7CVLq9lzIqg","bake-shop-lyon","{Sandwiches,Bakeries}","","Bake Shop","",NULL,4,1,"https://www.yelp.com/biz/bake-shop-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.84
"b9ggFK8L-aidkcKL4_9LEg","aromatic-lyon","{French}","https://s3-media1.fl.yelpcdn.com/bphoto/Qoyv3H_oOMuOBBAC6sIZIg/o.jpg","Aromatic","+33478237361","€€€",5,6,"https://www.yelp.com/biz/aromatic-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.83
"bAy6KXQDqdXfoJvIOjAh2w","oullins-tandoori-oullins-2","{Indian,Bangladeshi}","https://s3-media1.fl.yelpcdn.com/bphoto/NlbdACsYwpHjmJ1ZKfrz3A/o.jpg","Oullins Tandoori","+33983728125",NULL,5,1,"https://www.yelp.com/biz/oullins-tandoori-oullins-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.72,4.81
"bCWcwQByAK4JQhlo6l0kdw","les-assembleurs-lyon-2","{""Wine Bars"",French}","https://s3-media2.fl.yelpcdn.com/bphoto/-RdjN2g5R0ERzNzZmdx2RQ/o.jpg","Les Assembleurs","+33481109319",NULL,4,1,"https://www.yelp.com/biz/les-assembleurs-lyon-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.84
"bCqW0_l7gSoqe6y9v-MbkA","le-break-bus-villeurbanne","{""Food Trucks"",Italian}","https://s3-media4.fl.yelpcdn.com/bphoto/ZAe5wKU6FbceldxzzStTfg/o.jpg","Le Break Bus","+33662891308","€€",4,12,"https://www.yelp.com/biz/le-break-bus-villeurbanne?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.87
"bDdDHdOVDOkhfNS9uFnfJw","bobun-boulevard-lyon","{French}","https://s3-media2.fl.yelpcdn.com/bphoto/ZP9ehplIZEUb2h0Vqv9q8A/o.jpg","Bobun Boulevard","+33788105599","€€",3,7,"https://www.yelp.com/biz/bobun-boulevard-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"bGYTA0JDmC0eHj5a6WYqOw","en-voûte-et-moi-lyon","{Bars,""Tapas/Small Plates"",French}","https://s3-media2.fl.yelpcdn.com/bphoto/xS0DwjALDtJYWKL8UjOXQA/o.jpg","En Voûte et Moi","+33478370437","€€",5,4,"https://www.yelp.com/biz/en-vo%C3%BBte-et-moi-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.75,4.82
"bOou_jNV66_fWF0cjNFaJw","mix-city-villeurbanne-2","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/IHlfGajxiuCq1Gf-B30IYQ/o.jpg","Mix City","+33472691616",NULL,4.5,4,"https://www.yelp.com/biz/mix-city-villeurbanne-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.78,4.86
"be2U81FUmflnseuYquuXkw","33-tnp-villeurbanne-2","{Brasseries}","https://s3-media2.fl.yelpcdn.com/bphoto/h-G0yryW2DfTchoZuOoKbg/o.jpg","33 TNP","+33478373737","€€€",3.5,16,"https://www.yelp.com/biz/33-tnp-villeurbanne-2?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.88
"bf-wFlAQY252h3yhNQqZrw","l-inattendu-lyon-7","{French}","https://s3-media4.fl.yelpcdn.com/bphoto/Jzp8GS_mXgC6x3AKq6xKZQ/o.jpg","L'Inattendu","+33437241344","€€€",4.5,17,"https://www.yelp.com/biz/l-inattendu-lyon-7?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.86
"bf01-EWJidy7RwC8iWdA9g","traboule-kitchen-lyon","{Cafes}","https://s3-media4.fl.yelpcdn.com/bphoto/sM7TqfZXdLg3Y9pFX4olkQ/o.jpg","Traboule Kitchen","","€€",5,3,"https://www.yelp.com/biz/traboule-kitchen-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.77,4.83
"bu1EaxOct6oT3GMOX-AJuw","l-episens-lyon","{French}","https://s3-media3.fl.yelpcdn.com/bphoto/Q2oCR21GCbJ6uNvduIew1Q/o.jpg","L'Episens","+33478929484",NULL,4,2,"https://www.yelp.com/biz/l-episens-lyon?adjust_creative=4sPdTM4nhxt3QAyGNt3_Dg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=4sPdTM4nhxt3QAyGNt3_Dg",45.76,4.83
